ipo_firm,assignee_firm,ticker,is_common,patent_cnt
Sonic,"Sonic Solutions, a California corporation",SONC,1,11
Sonic Solutions,"Sonic Solutions, a California corporation",SNIC,1,11
Sonic,Sonic Systems Corporation,SONC,1,2
Sonic,"Sonic Systems, Inc.",SONC,1,8
Sonic,Sonic Tape P.L.C.,SONC,1,1
Sonic,Sonic Tape Public Limited Company,SONC,1,1
Sonic,"Sonic Tech, Inc.",SONC,1,1
Sonic,Sonic Technologies,SONC,1,1
Sonic,"Sonic Tractor Parts, Inc.",SONC,1,1
Sonics & Materials,"Sonics & Materials, Inc.",SIMA,0,21
SonicWALL Inc,SonicWall US Holdings Inc.,SNWL,0,3
SonicWALL Inc,"SonicWall, Inc.",SNWL,0,187
Sono-Tek,Sono-Tek Corporation,SOTK,0,17
Sonus Networks Inc,"SONUS NETWORKS, INC.",SONS,0,82
Sonus Pharmaceuticals,"Sonus Pharmaceuticals, Inc.",SNUS,0,32
SoundBite Communications Inc,"Soundbite Communications, Inc.",SDBT,0,21
Sourcefire Inc,"Sourcefire, Inc.",FIRE,0,28
Southern Energy Homes,Southern Energy Homes,SEHI,1,1
Southwall Technologies,Southwall Technologies,SWTX,0,4
Southwall Technologies,"Southwall Technologies, Inc.",SWTX,0,42
Spacehab,"Spacehab, Inc.",SPAB,0,11
Spacetec IMC,Spacetec IMC Corporation,SIMC,0,5
Spansion,Spansion Israel Ltd,SPSN,0,22
Spansion,"Spansion Isreal, Ltd",SPSN,0,1
Spansion,SPANSION Japan Limited,SPSN,0,1
Spansion,Spansion LLC,SPSN,0,1081
Spansion,"Spansion LLC Advanced Micro Devices, Inc",SPSN,0,1
Spatial Technology,"Spatial Adventures, Inc.",STY,1,3
Spatial Technology,Spatial Cam LLC,STY,1,13
Spatial Technology,"Spatial Communications Technologies, Inc.",STY,1,1
Spatial Technology,"Spatial Communications, Inc.",STY,1,1
Spatial Technology,"Spatial Content Services, LP",STY,1,2
Spatial Technology,Spatial Corp.,STY,1,3
Spatial Technology,Spatial Data Analytics Corporation,STY,1,1
Spatial Technology,"Spatial Data Technologies, Inc.",STY,1,1
Spatial Technology,"Spatial Digital Systems, Inc.",STY,1,82
Spatial Technology,"Spatial Dynamics, Ltd.",STY,1,10
Spatial Technology,"Spatial Engineering, Inc.",STY,1,1
Spatial Technology,Spatial Freedom Holdings Pty Ltd.,STY,1,1
Spatial Technology,SPATIAL INFORMATION SYSTEMS RESEARCH LIMITED,STY,1,1
Spatial Technology,"Spatial Integrated Systems, Inc.",STY,1,5
Spatial Technology,Spatial Intelligence LLC,STY,1,1
Spatial Technology,"Spatial Photonics, Inc.",STY,1,41
Spatial Technology,"Spatial Positioning Systems, Inc.",STY,1,5
Spatial Technology,Spatial Systems Pty Limited,STY,1,1
Spatial Technology,"Spatial Systems, Inc.",STY,1,1
Spatial Technology,"Spatial Technology, Inc.",STY,1,3
Spatial Technology,SPATIAL TRANSCRIPTIONS AB,STY,1,1
Spatial Technology,SPATIAL TRANSCRIPTOMICS AB,STY,1,1
Spatial Technology,"Spatial Wireless, Inc.",STY,1,1
Special Devices,"Special Devices, Inc.",SDII,1,43
Special Metals Corp,Special Metals Corporation,SMCX,1,29
Specialty Equipment Companies,"Specialty Equipment Companies, Beverage Air Division",SPE,1,1
Specialty Equipment Companies,"Specialty Equipment Companies, Inc.",SPE,1,46
Specialty Laboratories,"Specialty Laboratories, Inc.",SP,1,3
Specialty Paperboard,Specialty Paperboard Inc.,SPBI,0,1
Specialty Paperboard,"Specialty Paperboard/Endura, Inc.",SPBI,0,1
SPECTRADYNE,"Spectradyne, Inc.",SPDY,0,12
SpectraLink,SpectraLink Corporation,SLNK,0,22
Spectramed,"Spectramed, Inc.",SPMD,0,14
SPECTRAN CORP.,"SpecTran Communications Fiber Technologies, Inc.",SPTR,0,1
SPECTRAN CORP.,SpecTran Corporation,SPTR,0,11
SPECTRAN CORP.,SpecTran Specialty Optics Company,SPTR,0,2
Spectrian,"Spectrian, Inc.",SPCT,0,49
SpectRx Inc,"SpectRx, Inc.",SPRX,0,39
Speechworks International Inc,"SpeechWorks International, Inc.",SPWX,0,20
Speedway Motorsports,"SPEEDWAY MOTORSPORTS, INC.",TRK,0,1
Sphinx Pharmaceuticals,Sphinx Pharmaceuticals Corporation,SPHX,0,8
Spine-Tech,"Spine-Tech, Inc.",SPYN,1,17
SPIRE CORPORATION,Spire Corporation,SPIR,1,82
Splunk Inc,SPLUNK INC.,SPLK,0,528
Sport Supply Group,"Sport Supply Group, Inc.",GYM,1,9
Sportmart,"Sportmart, Inc.",SPMT,0,1
Sports Sciences,"Sports Sciences, Inc.",SSCI,1,2
SPR Inc,"SPR International, Inc.",SPRI,0,1
SPR Inc,"SPR Therapeutics, LLC",SPRI,0,21
Spreadtrum Communications Inc,"SPREADTRUM COMMUNICATIONS (SHANGHAI) CO., LTD.",SPRD,0,153
Spreadtrum Communications Inc,"Spreadtrum Communications (Tianjin) Co., Ltd.",SPRD,0,2
Spreadtrum Communications Inc,SPREADTRUM COMMUNICATIONS USA INC.,SPRD,0,16
SPSS,"SPSS, Inc.",SPSS,0,5
Spyglass,"Spyglass, Inc.",SPYG,0,3
Square Inc,Square 1 Bank,SQ,1,1
Square Inc,"Square 1 Product Development, Inc.",SQ,1,2
Square Inc,SQUARE BULBS LLC,SQ,1,1
Square Inc,Square D Company,SQ,1,1011
Square Inc,Square D Starkstrom GmbH,SQ,1,6
Square Inc,Square Grip Limited,SQ,1,1
Square Inc,"Square Halt Solutions, Limited Liability Company",SQ,1,1
Square Inc,"Square Head, Inc.",SQ,1,3
Square Inc,"Square Jug Design, LLC",SQ,1,1
Square Inc,"Square Keg, LLC",SQ,1,1
Square Inc,Square One,SQ,1,1
Square Inc,Square One Armoring Services Company,SQ,1,1
Square Inc,"Square One Distribution Co., Inc.",SQ,1,1
Square Inc,Square One Inc.,SQ,1,1
Square Inc,"Square One Medical, LP",SQ,1,2
Square Inc,"SQUARE ONE PARACHUTES, INC.",SQ,1,4
Square Inc,"Square One Products, Inc.",SQ,1,1
Square Inc,Square One Technology,SQ,1,1
Square Inc,"Square One Technology, Inc.",SQ,1,3
Square Inc,Square Panda Inc.,SQ,1,3
Square Inc,Square Peg Communications Inc.,SQ,1,2
Square Inc,"Square Peg Enterprises, Inc.",SQ,1,1
Square Inc,SQUARE PEG ROUND HOLE LLC,SQ,1,1
Square Inc,"Square Robot, Inc.",SQ,1,1
Square Inc,"SQUARE SCRUB, L.L.C.",SQ,1,1
Square Inc,"SQUARE SON INTELLECTUAL PROPERTY, LP",SQ,1,1
Square Inc,"SQUARE UP, INC.",SQ,1,1
Square Inc,"Square Zero, Inc.",SQ,1,2
Square Inc,"Square, Inc.",SQ,1,585
SRA International Inc,"SRA International, Inc.",SRX,0,6
SRS Labs,"SRS Labs, Inc.",SRSL,0,36
ST JUDE MEDICAL,ST JUDE MEDICAL INTERNATIONAL HOLDING S.Ãƒâ‚¬ F,STJ,1,2
STAAR SURGICAL CO.,"Staar Surgical Company, Inc.",STAA,0,68
Stac Electronics,"Stac Electronics, Inc.",STAC,0,6
Stamps.com Inc,Stamps.com Inc.,STMP,0,152
Standard Parking Corp,Standard Parking Corporation,STAN,1,1
Stanley Inc,Stanley Acker,SXE,1,1
Stanley Inc,Stanley Acmetrack Limited,SXE,1,1
Stanley Inc,Stanley Air Tools-Division of the Stanley Works,SXE,1,1
Stanley Inc,Stanley Andrew Brothers LLC,SXE,1,1
Stanley Inc,Stanley Assembly Technologies,SXE,1,1
Stanley Inc,Stanley Automatic Openers,SXE,1,4
Stanley Inc,Stanley Aviation Corporation,SXE,1,38
Stanley Inc,Stanley Batiste,SXE,1,1
Stanley Inc,Stanley Black & Decker MEA FZE,SXE,1,3
Stanley Inc,"Stanley Black & Decker, Inc.",SXE,1,183
Stanley Inc,Stanley Chiro International Ltd.,SXE,1,18
Stanley Inc,"Stanley Consultants, Inc.",SXE,1,2
Stanley Inc,"Stanley Convergent Security Solutions, Inc.",SXE,1,6
Stanley Inc,"Stanley Drug Products, Inc.",SXE,1,5
Stanley Inc,"Stanley Elecrtric Co., Ltd.",SXE,1,1
Stanley Inc,"STANLEY ELECTREC CO., LTD.",SXE,1,1
Stanley Inc,"Stanley Electric Co., Ltd.",SXE,1,1176
Stanley Inc,"Stanley Electric Co., Ltd., Tokyo Denpa Co., Ltd., and Tohoku University",SXE,1,1
Stanley Inc,"Stanley Electric Cp., Ltd.",SXE,1,1
Stanley Inc,"Stanley Electronic Co., Ltd.",SXE,1,3
Stanley Inc,Stanley Electronics,SXE,1,3
Stanley Inc,"Stanley Fastenening Systems, L.P.",SXE,1,2
Stanley Inc,"Stanley Fastening Systems, L.P.",SXE,1,87
Stanley Inc,"Stanley Filter Co., LLC",SXE,1,1
Stanley Inc,"Stanley Furniture Company, Inc.",SXE,1,19
Stanley Inc,"Stanley G. Flagg & Co., Inc.",SXE,1,2
Stanley Inc,Stanley Hayman and Company,SXE,1,1
Stanley Inc,Stanley Hochfeld,SXE,1,1
Stanley Inc,Stanley Home Automation,SXE,1,15
Stanley Inc,"Stanley Home Products, Inc.",SXE,1,2
Stanley Inc,"STANLEY INDUSTRIAL AND AUTOMOTIVE, LLC",SXE,1,2
Stanley Inc,Stanley Industrial Corporation,SXE,1,1
Stanley Inc,Stanley Interiors Corporation,SXE,1,1
Stanley Interiors,Stanley Interiors Corporation,STHF,1,1
Stanley Inc,Stanley IP LLC,SXE,1,1
Stanley Inc,"Stanley Jay Friedman, Inc.",SXE,1,1
Stanley Inc,"Stanley Jigs, Inc.",SXE,1,1
Stanley Inc,Stanley Joseph Seeff,SXE,1,1
Stanley Inc,Stanley Jungleib Laboratories LLC,SXE,1,1
Stanley Inc,Stanley Knight Corporation,SXE,1,1
Stanley Inc,Stanley Landis,SXE,1,1
Stanley Inc,Stanley Lerner,SXE,1,1
Stanley Inc,Stanley Mechanics Tools,SXE,1,11
Stanley Inc,STANLEY MIDDLE EAST FZE,SXE,1,4
Stanley Inc,Stanley Pharmaceuticals Ltd.,SXE,1,1
Stanley Inc,Stanley Research Foundation,SXE,1,1
Stanley Inc,"Stanley Roberts, Inc.",SXE,1,5
Stanley Inc,Stanley Robotics,SXE,1,1
Stanley Inc,Stanley Schleger,SXE,1,4
Stanley Inc,Stanley Security Solutions Taiwan Ltd,SXE,1,2
Stanley Inc,"Stanley Security Solutions, Inc.",SXE,1,23
Stanley Inc,"Stanley Technology, Inc.",SXE,1,1
Stanley Inc,Stanley Tools and Hardware,SXE,1,3
Stanley Inc,Stanley Tools Limited,SXE,1,8
Stanley Inc,"Stanley Tools, a Division of The Stanley Works",SXE,1,2
Stanley Inc,Stanley Vemco,SXE,1,1
Stanley Inc,"Stanley Wang, President PanTronix Corp.",SXE,1,1
Stanley Inc,Stanley Widmer Associates,SXE,1,2
Stanley Inc,Stanley Works,SXE,1,4
Stanley Inc,Stanley Works (Europe) GmbH,SXE,1,21
Stanley Inc,Stanley Works (Italia) S.r.l.,SXE,1,1
Stanley Inc,"Stanley-Bostich, Inc.",SXE,1,1
Stanley Inc,"Stanley-Bostitch, Inc.",SXE,1,44
Stanley Inc,Stanley-Mabo S.A.,SXE,1,11
Stanley Inc,"Stanley-Parker, Inc.",SXE,1,2
Stanley Inc,"Stanley-Proto Industrial Tools, Div. of Mechanics Tools",SXE,1,1
Stanley Inc,"Stanley-Vidmar, Inc.",SXE,1,3
Stanley Inc,Stanley/Hartco Company,SXE,1,1
Stanley Inc,Stanley/Hartco the Stanley Works,SXE,1,1
Stant,Stant Corporation,STNT,0,9
Stant,Stant Inc.,STNT,0,62
Stant,"Stant Manufacturing Company, Inc.",STNT,0,17
Stant,Stant Manufacturing Inc.,STNT,0,124
Stant,Stant USA Corp.,STNT,0,34
Staples,"Staples The Office Superstore, LLC",SPLS,1,113
Staples,"Staples, Inc.",SPLS,1,18
STAR TECHNOLOGIES,Star 129 Inc.,STRR,1,1
STAR TECHNOLOGIES,Star 13 Incorporated,STRR,1,1
STAR TECHNOLOGIES,Star AG,STRR,1,1
STAR TECHNOLOGIES,"Star Analytics, Inc.",STRR,1,1
STAR TECHNOLOGIES,STAR ARRAY PTE LTD,STRR,1,1
STAR TECHNOLOGIES,"Star Bank Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,Star Beam Inc.,STRR,1,2
STAR TECHNOLOGIES,Star Binding & Trimming Corp.,STRR,1,1
STAR TECHNOLOGIES,"Star Biologics, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Body LLC,STRR,1,1
STAR TECHNOLOGIES,"Star Bonifacio Echeverria, S.A.",STRR,1,1
STAR TECHNOLOGIES,"Star Bridge Systems, Inc.",STRR,1,4
STAR TECHNOLOGIES,Star Bright Technology Limited,STRR,1,1
STAR TECHNOLOGIES,Star Brite Illuminations Co.,STRR,1,1
STAR TECHNOLOGIES,"Star Chemical, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Chemicals, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Cluster Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,"STAR CO SCIENTIFIC TECHNOLOGIES ADVANCED RESEARCH CO, LLC",STRR,1,10
STAR TECHNOLOGIES,Star Co.,STRR,1,2
STAR TECHNOLOGIES,"Star Co., Ltd.",STRR,1,2
STAR TECHNOLOGIES,Star Coating AG,STRR,1,1
STAR TECHNOLOGIES,"Star Comgistic Capital Co., Ltd.",STRR,1,3
STAR TECHNOLOGIES,"Star Container, Inc.",STRR,1,2
STAR TECHNOLOGIES,STAR CORPORATION,STRR,1,1
STAR TECHNOLOGIES,Star Cryoelectronics,STRR,1,1
STAR TECHNOLOGIES,"Star Cushion Products, Inc.",STRR,1,6
STAR TECHNOLOGIES,Star Cutter Company,STRR,1,4
STAR TECHNOLOGIES,"Star Dental Manufacturing Co., Inc.",STRR,1,12
STAR TECHNOLOGIES,"Star Diamond Group, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Dynamic Corp.,STRR,1,1
STAR TECHNOLOGIES,Star Dynamics Corporation,STRR,1,1
STAR TECHNOLOGIES,"Star Electronics Co., LTD.",STRR,1,1
STAR TECHNOLOGIES,"Star Energy Company, L.L.C.",STRR,1,1
STAR TECHNOLOGIES,Star Engineering Applications Limited,STRR,1,1
STAR TECHNOLOGIES,STAR ENGINEERS (I) PVT. LTD.,STRR,1,2
STAR TECHNOLOGIES,Star Enterprise,STRR,1,4
STAR TECHNOLOGIES,"STAR EnviroTech, Inc.",STRR,1,11
STAR TECHNOLOGIES,Star Expansion Industries Corporation,STRR,1,1
STAR TECHNOLOGIES,"Star Farm Machinery Mfg. Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,"Star Fasteners International, Inc.",STRR,1,4
STAR TECHNOLOGIES,"Star Field Fit, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Generation Limited,STRR,1,2
STAR TECHNOLOGIES,Star Generation Limited Taiwan Branch,STRR,1,2
STAR TECHNOLOGIES,"Star Group Ind. Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,Star Guide Corporation,STRR,1,1
STAR TECHNOLOGIES,Star H Corporation,STRR,1,1
STAR TECHNOLOGIES,Star H.K. Electronic Limited,STRR,1,3
STAR TECHNOLOGIES,"Star Headlight & Lantern Co., Inc.",STRR,1,59
STAR TECHNOLOGIES,"Star Industrial Co., Ltd.",STRR,1,4
STAR TECHNOLOGIES,Star Industries (Manitoba) Ltd.,STRR,1,1
STAR TECHNOLOGIES,"Star Industries, Inc.",STRR,1,3
STAR TECHNOLOGIES,"Star Innovations, L.C.",STRR,1,2
STAR TECHNOLOGIES,"STAR INTERNATIONAL FURNITURE, INC.",STRR,1,1
STAR TECHNOLOGIES,STAR LEADER TRADING LIMITED,STRR,1,1
STAR TECHNOLOGIES,"Star Lighting Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,"Star Lock Systems, Inc.",STRR,1,19
STAR TECHNOLOGIES,Star Maid International Pty. Ltd.,STRR,1,3
STAR TECHNOLOGIES,Star Manufacturing Co.,STRR,1,4
STAR TECHNOLOGIES,Star Manufacturing Company,STRR,1,3
STAR TECHNOLOGIES,Star Manufacturing Company of Oklahoma,STRR,1,8
STAR TECHNOLOGIES,"Star Manufacturing GP, LLC",STRR,1,1
STAR TECHNOLOGIES,Star Manufacturing International,STRR,1,1
STAR TECHNOLOGIES,"Star Manufacturing International, Inc.",STRR,1,10
STAR TECHNOLOGIES,Star Manufacuring International Inc.,STRR,1,1
STAR TECHNOLOGIES,"Star Medical Technologies, Inc.",STRR,1,4
STAR TECHNOLOGIES,STAR MESH LLC,STRR,1,4
STAR TECHNOLOGIES,"Star Metal Products, Inc.",STRR,1,2
STAR TECHNOLOGIES,"STAR MICRONICS CO., LTD.",STRR,1,231
STAR TECHNOLOGIES,"Star Micronics Co.,Ltd.",STRR,1,1
STAR TECHNOLOGIES,Star Microwave,STRR,1,2
STAR TECHNOLOGIES,Star Oddi,STRR,1,1
STAR TECHNOLOGIES,"Star Of Hope, Inc.",STRR,1,1
STAR TECHNOLOGIES,Star Offshore Services Limited,STRR,1,1
STAR TECHNOLOGIES,Star Oil Tools Inc.,STRR,1,6
STAR TECHNOLOGIES,Star Packaging Corporation,STRR,1,4
STAR TECHNOLOGIES,Star Paging (Communications Equipment) Manufacturing Ltd.,STRR,1,3
STAR TECHNOLOGIES,Star Paper Limited,STRR,1,1
STAR TECHNOLOGIES,"Star Paper Tube, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Partners,STRR,1,5
STAR TECHNOLOGIES,Star Pennsylvania New Flower S.p.A.,STRR,1,1
STAR TECHNOLOGIES,"STAR PIPE PRODUCTS, LTD.",STRR,1,2
STAR TECHNOLOGIES,"Star Precision Tools, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Products, LLC",STRR,1,1
STAR TECHNOLOGIES,Star Progetti Tecnologie Applicate,STRR,1,2
STAR TECHNOLOGIES,"Star Recycling, Inc.",STRR,1,1
STAR TECHNOLOGIES,Star Refrigeration Ltd.,STRR,1,2
STAR TECHNOLOGIES,"Star Remanufacturing, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Resources Group, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star RF, Inc.",STRR,1,5
STAR TECHNOLOGIES,Star Rubber Kogyo Kabushiki Kaisha,STRR,1,1
STAR TECHNOLOGIES,Star S.A.,STRR,1,1
STAR TECHNOLOGIES,"STAR SAILOR ENERGY, INC.",STRR,1,2
STAR TECHNOLOGIES,Star Sales Company,STRR,1,1
STAR TECHNOLOGIES,"Star Sales Company, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Sales of Knoxville, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Seiki Co., Ltd.",STRR,1,11
STAR TECHNOLOGIES,"Star Seiko Co., Ltd.",STRR,1,1
STAR TECHNOLOGIES,Star Seimitsu Kabushiki Kaisha,STRR,1,10
STAR TECHNOLOGIES,"Star Seismic, LLC",STRR,1,4
STAR TECHNOLOGIES,Star Semiconductor Corporation,STRR,1,4
STAR TECHNOLOGIES,"Star Shooter Company, LLC",STRR,1,1
STAR TECHNOLOGIES,Star Sight,STRR,1,1
STAR TECHNOLOGIES,Star Softcomm Pte Ltd.,STRR,1,2
STAR TECHNOLOGIES,Star Solutions & Consulting Services,STRR,1,1
STAR TECHNOLOGIES,Star Solutions International Inc.,STRR,1,2
STAR TECHNOLOGIES,"Star Specialty Knitting Co., Inc.",STRR,1,1
STAR TECHNOLOGIES,Star Sprinkler Corporation,STRR,1,8
STAR TECHNOLOGIES,Star Syringe Limited,STRR,1,3
STAR TECHNOLOGIES,"STAR Systems International, Ltd.",STRR,1,1
STAR TECHNOLOGIES,"Star Systems, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Tech Instruments, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Technologies Inc.,STRR,1,33
STAR TECHNOLOGIES,"Star Technology and Research, Inc.",STRR,1,4
STAR TECHNOLOGIES,"Star Technology Group, Inc.",STRR,1,4
STAR TECHNOLOGIES,"Star Textile Research, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Trak Pigging Technologies, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star Transport Trailer, Inc.",STRR,1,1
STAR TECHNOLOGIES,Star Travel Services Inc.,STRR,1,1
STAR TECHNOLOGIES,"Star Uniform Rental Company, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star Uretech Limited,STRR,1,1
STAR TECHNOLOGIES,STAR WAY SYSTEMS CORPORATION,STRR,1,3
STAR TECHNOLOGIES,"Star Wellness, LLC",STRR,1,1
STAR TECHNOLOGIES,Star Windo,STRR,1,1
STAR TECHNOLOGIES,"Star Wire Products, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star-Brite Distributing, Inc.",STRR,1,2
STAR TECHNOLOGIES,Star-H Corporation,STRR,1,1
STAR TECHNOLOGIES,"Star-Kist Foods, Inc.",STRR,1,13
STAR TECHNOLOGIES,"Star-Kist, Inc.",STRR,1,1
STAR TECHNOLOGIES,"Star-New Era, Inc.",STRR,1,1
STAR TECHNOLOGIES,Star-Reach Corporation,STRR,1,4
STAR TECHNOLOGIES,"Star-Trap, Incorporated",STRR,1,1
STAR TECHNOLOGIES,Star-Tron Corporation,STRR,1,1
STAR TECHNOLOGIES,"Star-Wood, Inc.",STRR,1,1
Starbucks Coffee,Starbucks Coffee Company,SBUX,1,4
Starcraft Automotive,Starcraft Automotive Corporation,STCR,0,1
Starent Networks Corp,Starent Networks LLC,STAR,0,20
StarSight Telecast,Starsight Telecast Incorporation,SGHT,0,1
StarSight Telecast,"Starsight Telecast, Inc.",SGHT,0,91
Starter,Starter Corporation,STA,1,1
Starter,"Starter Systems, Inc.",STA,1,2
State of the Art,"State of the Art, Inc.",SOTA,1,3
Station Casinos,"Station Casinos, Inc.",STCI,1,5
STB Systems,"STB Systems, Inc.",STBI,0,2
SteadyMed Ltd,SteadyMed Ltd.,STDY,0,11
Steel Technologies,Steel & Company International S.r.l.,STTX,1,1
Steel Technologies,"Steel 21, LLC",STTX,1,2
Steel Technologies,Steel Authority of India Limited,STTX,1,1
Steel Technologies,"Steel Belt System, S.R.L.",STTX,1,1
Steel Technologies,"Steel Belt Systems, S.R.L.",STTX,1,1
Steel Technologies,"Steel Belt, Inc.",STTX,1,1
Steel Technologies,"Steel Block, Inc.",STTX,1,6
Steel Technologies,"Steel Casting Engineering, Ltd.",STTX,1,7
Steel Technologies,Steel Castings Research and Trade Association,STTX,1,3
Steel Technologies,"Steel Cell of North America, Inc.",STTX,1,1
Steel Technologies,Steel City Corporation,STTX,1,14
Steel Technologies,"Steel City Optronics, LLC",STTX,1,1
Steel Technologies,Steel Construction Systems,STTX,1,1
Steel Technologies,"Steel Creek Concepts, Inc.",STTX,1,1
Steel Dynamics,Steel Dynamics Investments LLC,STLD,1,1
Steel Technologies,Steel Dynamics Investments LLC,STTX,1,1
Steel Technologies,"Steel Equipment Specialists, LLC",STTX,1,2
Steel Technologies,"Steel Eye Technology, Inc.",STTX,1,1
Steel Technologies,"Steel Floors, LLC",STTX,1,3
Steel Technologies,"STEEL FLOWER CO., LTD.",STTX,1,3
Steel Technologies,Steel Founder's Society of America,STTX,1,2
Steel Technologies,Steel Framing Supply,STTX,1,1
Steel Technologies,"Steel Grip Samm, Inc.",STTX,1,3
Steel Technologies,"Steel Grip, Inc.",STTX,1,2
Steel Technologies,"Steel Handlers' Manual and Steel Handloaders' Components, Inc.",STTX,1,1
Steel Technologies,Steel Heddle Manufacturing Company,STTX,1,51
Steel Technologies,"Steel Horse Automotive Accessories, Inc.",STTX,1,1
Steel Technologies,"Steel Industries, Inc.",STTX,1,1
Steel Technologies,"STEEL KING INDUSTRIES, INC.",STTX,1,13
Steel Technologies,"STEEL LIFE CO., LTD.",STTX,1,1
Steel Technologies,Steel Mains Pty Ltd,STTX,1,1
Steel Technologies,Steel Master Transfer Inc.,STTX,1,1
Steel Technologies,"Steel Mate Co., Ltd",STTX,1,5
Steel Technologies,"Steel Metallurgical Consultants, Inc.",STTX,1,1
Steel Technologies,Steel Ops Ltd.,STTX,1,1
Steel Technologies,Steel Parts Corporation,STTX,1,3
Steel Technologies,Steel Products Manufacturing Co. Inc.,STTX,1,1
Steel Technologies,Steel Radiators Limited,STTX,1,2
Steel Technologies,Steel Research Incorporated,STTX,1,2
Steel Technologies,Steel Security Corporation,STTX,1,1
Steel Technologies,Steel Shad Fishing Company LLC,STTX,1,1
Steel Technologies,Steel Skinz LLC,STTX,1,1
Steel Technologies,Steel Stitch Corporation,STTX,1,3
Steel Technologies,Steel Storage Holdings Pty Ltd.,STTX,1,1
Steel Technologies,"Steel Storage Systems, Inc.",STTX,1,2
Steel Technologies,"Steel Structures, Inc.",STTX,1,2
Steel Technologies,Steel Table Group LLC,STTX,1,2
Steel Technologies,Steel Tank Institute,STTX,1,3
Steel Technologies,"Steel Techbnology, LLC",STTX,1,1
Steel Technologies,Steel Technology Corporation,STTX,1,7
Steel Technologies,"Steel Technology, LLC",STTX,1,9
Steel Technologies,Steel Time S.p.A.,STTX,1,1
Steel Technologies,"Steel Ventures, L.L.C.",STTX,1,1
Steel Technologies,"STEEL WAVE VENTURES, LLC",STTX,1,3
Steel Technologies,Steel Web Corporation,STTX,1,5
Steel Technologies,Steel Wheels Limited,STTX,1,1
Steel Technologies,Steel-Action GmbH,STTX,1,1
Steel Technologies,Steel-Craft Door Products Ltd.,STTX,1,2
Steel Technologies,Steel-Invest Ltd.,STTX,1,2
Steel Technologies,"Steel-N-Foam Docks, Inc.",STTX,1,1
Steelcase Inc,Steelcase Canada Ltd.,SCS,0,1
Steelcase Inc,Steelcase Develeopment Corporation,SCS,0,1
Steelcase Inc,Steelcase Developement Inc.,SCS,0,1
Steelcase Inc,Steelcase Development Corporation,SCS,0,339
Steelcase Inc,Steelcase Development Inc.,SCS,0,130
Steelcase Inc,Steelcase Developments Inc.,SCS,0,1
Steelcase Inc,Steelcase Inc.,SCS,0,1054
Steelcase Inc,Steelcase Incorporated,SCS,0,3
Steelcase Inc,Steelcase Strafor,SCS,0,18
Steelcase Inc,Steelcase Werndl AG,SCS,0,15
STEIGER TRACTOR,Steiger Tractor Inc.,STGR,0,15
Steinway Musical Instruments,"Steinway Musical Instruments, Inc.",LVB,0,9
Stemline Therapeutics Inc,"Stemline Therapeutics, Inc.",STML,0,5
Stereotaxis Inc,"Stereotaxis, Inc.",STXS,0,132
Stericycle,"Stericycle, Inc.",SRCL,0,19
Sterigenics International Inc,SteriGenics International,STER,0,1
Steris,"Steris Europe, Inc.",STRL,0,2
Steris,"Steris Europe, Inc. Suomen Sivuliike",STRL,0,14
Steris,STERIS Inc.,STRL,0,283
Steris,"STERIS Instrument Management Services, Inc.",STRL,0,5
Steris,"STERIS Instruments Management Services, Inc.",STRL,0,1
